Date,V7.3 (no overlay),CHAMPION V7.3+V2 tuned,CHAMPION V7.3+V2 original,"B1 dip5 + quality + trend, n5","B2 RSI dip + quality + trend, n5","B3 dip5 + quality + trend, n3","B4 dip5 + quality + trend, n5, hold4w","B5 dip5 only (no gates), n5","B6 dip5 + trend only, n5","BLEND 50/50 champion + B4 dip5 + quality + trend, n5, hold4w",CONTROL SPY buy&hold,CONTROL QQQ buy&hold
2025-01-27,183756.83892878055,183756.83892878078,183756.83892878078,129405.59293273522,161608.31830916542,165320.35438020367,139118.97322850875,127584.98915056352,145848.15181944054,160774.71973479923,128437.16950485091,127725.48415263747
2025-01-28,192131.45426608605,192131.45426608628,192131.45426608628,131516.55045538282,167937.32510460276,165868.73656669457,143809.68595432895,127464.08675868365,145853.58629298862,167148.77152488587,129540.75558091985,129613.25475177549
2025-01-29,189347.13333463736,189347.1333346376,189347.1333346376,130573.37024332618,164346.33278908956,165255.74497182862,141975.3597581137,125782.83717071227,144602.9332906082,164871.6216038192,128960.0552338459,129369.83577026469
2025-01-30,190798.62706578753,190798.62706578776,190798.62706578776,132090.65232734557,167125.4567979437,168451.00300516287,144828.26888121705,127335.44071893027,146337.99806521472,167160.05434775373,129652.16778211898,129921.25799220729
2025-01-31,190903.28313283867,190903.2831328389,190903.2831328389,132620.62129009966,165536.34332152802,169084.0406665723,144914.28613696957,126502.69136545713,146285.76831209034,167255.539656071,128962.17040280001,129732.47790016865
2025-02-03,191145.28797167115,191145.28797167135,191145.28797167135,131560.4416930754,164001.93843777498,168640.36192089165,143816.84112197746,124380.01557328348,143818.1989551821,166728.23478735177,128094.31259004434,128694.20255458033
2025-02-04,202786.61688714873,202786.61688714896,202786.61688714896,132748.45533761953,174878.39234709722,170278.22549385572,152054.20257505117,126964.76041359172,143750.25462122232,176580.1887006131,128953.61660633779,130273.96991328654
2025-02-05,203378.45626228824,203378.45626228844,203378.45626228844,132821.2339376267,173602.21887166827,174328.74371728802,153956.77917684967,129120.25261574745,144141.94559021472,177942.59510112676,129476.47572943398,130865.14329177629
2025-02-06,209441.951923485,209441.95192348523,209441.95192348523,133706.31370581908,177113.90098833333,175695.2884044754,159169.20877279068,129862.30027987056,143547.97211046913,183607.42445804944,129926.47459868327,131548.22037392316
2025-02-07,209191.73453138038,209191.7345313806,209191.7345313806,132962.93312134454,175728.22330828034,175798.79310535602,158444.21450373405,127496.09212118405,139987.44337535513,183079.59431562564,128737.19092259945,129888.96586274677
2025-02-10,213367.0588698653,213367.05886986552,213367.05886986552,133357.3455884326,179357.75640401777,176261.7930610212,159598.44021409453,127046.23936308984,137675.76192939316,185573.51031661572,129611.47405991382,131461.2893549905
2025-02-11,211857.45650223244,211857.4565022327,211857.4565022327,134650.0506515332,180172.34397881915,178953.4324004301,161389.5173582534,123311.67061167548,135151.39936758502,185958.32064608167,129710.03561199554,131148.31342983423
2025-02-12,213678.67228578168,213678.6722857819,213678.6722857819,133880.06873357814,179701.9596718809,176921.38873700608,159435.94921713174,124635.67864435495,135511.0260801874,185632.12580961446,129292.18997143857,131225.3142399422
2025-02-13,218471.8142489233,218471.81424892356,218471.81424892356,138270.49287041306,182986.9518754912,182310.84233100349,164749.21923876033,127847.23047120807,139830.90809883454,190807.26746699194,130657.19230610618,133113.09999970437
2025-02-14,219036.41970330523,219036.4197033055,219036.4197033055,137400.22497560593,182191.15085429483,182538.544403815,165451.14737052994,128191.96711296051,140848.43337220137,191460.29823326995,130650.74037564869,133671.98124873362
2025-02-18,220979.71287764856,220979.71287764885,220979.71287764885,138334.18746491525,185467.00070760137,182812.3083444792,166812.0845645806,129804.17277779218,140644.96908511696,193097.0562244694,131034.3309215086,133975.011804441
2025-02-19,214028.0990924503,214028.09909245057,214028.09909245057,137975.73598326917,184591.7208225389,182832.0564572666,166770.83187135236,130810.45835778367,141743.1429457003,190035.94129350627,131342.90613571936,134012.27661862594
2025-02-20,210612.40356393243,210612.4035639327,210612.4035639327,136384.7039071302,182941.06678965638,179128.86817532012,163788.15528485642,128866.50925157368,139244.5520472153,186820.15497751502,130796.48748924123,133443.45000014783
2025-02-21,203714.14975813267,203714.1497581329,203714.1497581329,134692.79301076606,179648.1098054727,176592.10815532022,161868.21492398035,126951.06898175544,135642.8807583097,182665.70371968267,128559.33048916275,130673.8920179996
2025-02-24,195930.85463335188,195930.8546333521,195930.8546333521,130281.09280736478,175196.10461802088,168964.49143673698,159478.8468685681,124368.19239803417,131321.96012689912,177827.97265071914,127974.3199864842,129131.37431285418
2025-02-25,191614.2271199805,191614.22711998073,191614.22711998073,127041.16603759695,171708.21845847278,163521.16986713008,156966.42826912476,124707.55944199194,129555.85957762234,174468.32992676712,127337.8802814372,127504.41193113833
2025-02-26,194776.53074654719,194776.53074654742,194776.53074654742,129895.82588918653,173896.96079475424,167900.5218092931,158122.80017625386,124147.76102013898,131783.68556197372,176550.65238325603,127402.16013292308,127812.41517157013
2025-02-27,189801.7266985221,189801.72669852234,189801.72669852234,126991.37264867357,170841.71527973752,163505.69719048517,154575.95459045458,123074.26015084637,129318.11685286173,172315.90475446664,125368.57816746552,124262.89613858145
2025-02-28,193683.55769179686,193683.55769179706,193683.55769179706,128557.65440542948,173509.42632414258,165173.42522555642,156329.87611432423,124380.28884481787,131006.33411973264,175055.61535077624,127325.01632937038,126225.19636608935
2025-03-03,187888.75040765348,187888.75040765366,187888.75040765366,123466.22857667397,166830.2533111965,155065.17916990558,154759.6293205994,115965.60580716399,122975.28825502351,171557.70765654408,125094.2979568,123463.07467009158
2025-03-04,186263.42442311475,186263.42442311492,186263.42442311492,123004.31449160402,166572.57893585437,156394.27245478815,153040.2286140052,116510.59786291048,123553.22302012592,169862.6654309936,123613.57326532865,123090.48717073874
2025-03-05,190721.65103624205,190721.65103624223,190721.65103624223,129569.53813387798,171107.506680974,167706.7670070124,156410.3706972223,122794.19369099959,130216.63846006477,173765.79900282106,124942.13882159814,124695.10279244295
2025-03-06,177457.95771310586,177457.957713106,177457.957713106,122126.01346093882,158678.8786811534,155959.9183728835,150534.06003674085,114063.80830366096,120958.53428242862,164459.37219988857,122724.28440109457,121264.81448815954
2025-03-07,179567.41095398497,179567.41095398512,179567.41095398512,124630.21580798805,163803.14684152036,162546.0124816707,151352.97924096975,117939.66826853485,125068.67532898216,165884.1784377947,123412.14000556064,122156.5396603065
2025-03-10,169150.8494155839,169150.84941558406,169150.84941558406,118707.69628789424,154347.47582345,154965.21226982115,144264.06275873486,108816.99382916257,118207.28503452463,157188.0173571667,120125.00781548276,117422.19510828817
2025-03-11,170905.02159415177,170735.87074473634,170735.87074473634,119502.68593428603,156707.73090407328,155532.443809452,143614.68581290153,109669.52683555463,116556.155979025,157570.70357844242,119126.40861605426,117141.51131259244
2025-03-12,176726.76127217556,170565.1348739916,170599.28204814054,120375.18479773022,160275.75715038404,157395.53248176855,145910.95411214273,112844.01700329734,116335.21025927272,158751.62439621473,119758.56477139547,118462.95679623871
2025-03-13,172390.54939889756,166209.5410672641,167250.58883579538,117894.2007412216,156265.3734775016,154193.2015147188,143352.0736017454,111290.51075830833,115112.53606828957,155332.62842979748,118162.104420171,116331.75205496575
2025-03-14,180245.06880819995,166043.33152619682,173346.8533969728,121056.25495510561,161917.61602328494,158541.48283328128,148543.58379911585,115466.98497242318,117806.85692860419,158067.65573143493,120602.8497578198,119143.54753602335
2025-03-17,180465.74989844416,166080.5815422849,173516.64166513897,121936.99028334583,162576.72265337163,160225.99162281552,149961.68986671584,116845.340876169,119592.6081078422,158839.90103541297,121532.83234425905,119916.04197946508
2025-03-18,175669.31635815854,166080.5815422849,169827.25000894387,118769.47450079324,158353.52234570778,155938.62441041673,146141.89797623907,115462.84176456631,117972.73192369637,156816.93314808633,120219.25921195988,117871.78341774896
2025-03-19,178519.77527453995,166080.5815422849,172031.78115447672,121168.9641650415,161552.72518602424,158567.63661305493,148663.75014132194,116050.44094873808,119493.29550976788,158169.9644411569,121528.54879455324,119449.07201440501
2025-03-20,179742.56520406567,166080.5815422849,172974.4609409847,120675.64512111491,160894.99045599918,157738.40855927093,148752.02216463894,114498.11218187344,118786.10020084979,158216.92270359793,121177.13808328444,119044.19238559168
2025-03-21,181836.86335232525,166080.5815422849,174586.81177322578,122171.5246420156,162889.42372376495,159351.2576918992,150905.69373003845,113747.0528004445,119813.51943445759,159362.27616714482,121217.10014327276,119436.647882906
2025-03-24,188609.53379415168,165914.50096074262,179788.92059903938,124250.16242672202,165963.89557033704,161109.06749310988,153430.14314143077,114383.39185543626,121064.70989912115,160615.553363251,123387.92863765826,121875.85586461077
2025-03-25,189244.67540196134,166307.30266452135,180273.27119064954,124031.31046001207,166443.0946087635,159244.3804365766,152870.54069337115,112153.63010971584,120562.78161247872,160512.77678012702,123684.53119741178,122571.34949794457
2025-03-26,183117.2523591939,166307.30266452135,175603.7158922828,121159.31897215937,162794.54185335684,155500.84974488264,149827.65936714472,108638.41093936363,118331.00070269498,158915.2769319886,122207.94372320287,120315.95650386607
2025-03-27,180245.37607116046,166307.30266452135,173400.48428514894,117894.83382068947,158556.97760062598,152405.8150884363,147595.21367901773,107156.79529263065,115772.53697118319,157731.35092572638,121883.39166676645,119630.393079357
2025-03-28,174360.2813143782,166307.30266452135,168871.19958166935,113735.45385885202,153434.53773868832,145997.6518360014,142370.40446744845,102516.88250783937,112758.58406673836,154939.5387973797,119428.87777649182,116480.78857076932
2025-03-31,172614.72806919608,166307.30266452135,167518.71876103527,113571.02457173954,152168.11283923895,146418.3032009002,141756.8093429413,100961.05866804604,112865.88222113917,154605.65569170518,120230.58002189666,116475.82346635695
2025-04-01,174862.46023811027,166307.30266452135,169263.81765157034,113554.13118661637,152145.47824081607,145304.0641354757,141841.93856667157,98555.75975705155,113404.99582702943,154652.07836273714,120570.177714101,117414.74366151361
2025-04-02,177174.486972438,166307.30266452135,171054.2189579773,114993.34739203619,154073.81176402068,148268.2720897524,143254.39132285558,99741.27507673051,115510.11357083474,155422.08600836154,121333.18167971021,118271.69036183786
2025-04-03,164396.8888374824,166307.30266452135,161185.24919158538,107724.21418829281,144334.26520483673,139452.39283603354,132505.50641565482,93843.69497525004,106284.1633764184,149591.1509175976,115353.77198478674,111940.18921520196
2025-04-04,151184.7009970617,166257.410473722,150821.98840491925,98504.62979762172,131981.4070424598,125548.53958445782,122917.43856475908,89581.65381332175,97332.52230904088,144156.5216738289,108600.63614704018,104987.70890297799
2025-04-07,154428.52375961642,167244.44872780307,153410.82071853356,103183.50712002211,138250.3998162834,128582.61671160778,128325.60259846487,93694.16991677048,98682.65804572862,147755.76072302193,108407.19795985968,105241.06567362559
2025-04-08,153920.3702560143,166804.18885606425,153006.97695112208,99323.82759262655,133079.00903185815,123772.8587652776,125903.01709715909,91125.19503597046,95754.81191867741,146166.58396365694,106709.23610473677,103345.83604740091
2025-04-09,177576.87603679296,187313.51716065823,171819.87574404062,110105.86333930922,147525.31730744778,137208.9437412799,143257.19138982976,104211.27425745978,105218.75037562987,165226.13298298622,117915.7737061884,115750.51646561279
2025-04-10,168928.63269001595,180015.57200158053,165125.58026858885,105272.58059606791,141049.44446372864,131185.92553052912,135172.6871214017,98794.1671541646,101277.44172142776,157345.2908267233,112748.81503978246,110827.39182155584
2025-04-11,170351.64466707414,181228.6964361353,166238.36109063966,104236.65176747912,139661.45544560946,129894.99790822994,136310.97477133095,99158.04114897142,101479.59304498181,158537.96700927004,114760.5668652797,112869.17162122182
2025-04-14,171876.62226205986,182526.57507851036,167428.88567447124,108482.7870779756,145350.63892788196,135186.33956131135,140442.43894493562,102418.10757706546,105885.77736827813,161508.22816732686,115873.90400325657,113634.22219820105
2025-04-15,174512.32582187725,184765.7903358928,169482.88419587867,112609.94570677576,150880.41152877978,140329.4178582889,142541.0866676323,100492.30522248546,105769.23219823003,163705.6285839779,115549.36524976953,113760.89679336881
2025-04-16,167688.57917070246,178986.04985226374,164181.21506498414,109110.50946771828,146191.69263673306,135968.57879405707,137673.78592543904,97182.24232996252,104517.51277549344,158350.15497924376,112980.92490085977,110330.6084890854
2025-04-17,166440.9656649685,177920.71593751293,163204.00026685826,108739.9540967702,145695.20410268803,135506.8094613126,138038.1016197325,101314.75218101918,100006.14665468362,158088.4159612146,113142.13004165153,110310.74049112387
2025-04-21,160362.29010706127,172722.36923052862,158435.63491444002,105182.99939316377,140929.41910828967,131074.29348972067,133106.2275050945,96838.77723826989,97782.5974148452,152954.84541408063,110449.04770836742,107580.91092458658
2025-04-22,165229.1043983609,176915.91221092414,162282.3089011382,108878.29907486933,145880.56559183117,135679.20871182665,137018.7152710855,100300.82821761107,100270.52162803354,157059.60438544134,113322.67767086641,110405.13053714318
2025-04-23,172283.60024051613,182958.68571210612,167825.25426813992,116790.19394608021,156481.31623289033,145538.65402515655,145513.5221807587,101758.45900984886,101978.27803534508,164610.5283950566,115078.65368830923,112908.9151974569
2025-04-24,180482.7121421474,189924.40379756395,174214.80283918537,124852.67803059297,167283.83379899486,155585.7568007626,156087.25083589536,103569.602071109,104105.15235123064,173724.8117040624,117500.94783514453,116085.84673109275
2025-04-25,184786.24622937755,193547.3375890107,177538.06558771065,130644.69322101137,175044.26410580648,162803.5039970378,159651.59200821674,103756.63298566305,105146.4979348089,177365.32208006948,118349.92876270598,117379.96518969086
2025-04-28,185202.21697874242,193895.89180317894,177857.78913289978,132223.39210052954,177159.48345989405,164653.37443404968,161140.9893245356,108206.42920389085,105705.89647117566,178352.3530825886,118395.0656700097,117342.707955818
2025-04-29,187027.19789805642,195424.4104511594,179259.87632953917,132317.9421595169,177286.16633608713,165933.42506717474,162075.31292324822,106420.7896091417,106569.32634341641,179572.40509816568,119140.86892204871,118117.68874162195
2025-04-30,187921.18112667787,196171.70773142684,179945.36089993076,132598.7399073972,177662.39313817487,166079.18513336385,163043.59634744463,105616.1884600667,107258.44537044628,180452.15291653204,119188.16090715473,118102.7858480728
2025-05-01,190482.83132488278,198311.00162466243,181907.70305487764,131889.06764364731,176711.5389082656,161757.47501426353,160696.77740536115,103648.52430981374,104846.00737241337,180137.3901110593,120032.83167911158,119645.29597290617
2025-05-02,197775.48611508304,204384.88730092428,187479.1871527589,137263.74855429382,183912.80397010842,165876.18937590913,166446.16603144896,104247.09528610834,107236.02265649012,186118.4876978218,121814.64202428321,121421.29487042555
2025-05-05,197601.4563522868,204241.01081085036,187347.2114095146,136976.64092013967,183704.0812281391,165339.3124412052,165919.1724580694,103961.60911619238,107345.6367945367,185758.33920759446,121116.09084850202,120700.96055440586
2025-05-06,191968.65152917258,199583.3538400554,183074.8126306589,136858.49248707067,182424.9425075977,165083.20993462653,164173.049373409,99614.08045701668,106696.47627637764,182662.80208007086,120103.7630052959,119578.23295193499
2025-05-07,195253.6800200056,202315.6207948439,185581.0800682014,140940.20093686337,184047.8271846579,171306.75684477424,168923.97380645288,99196.42556597046,108561.24321879548,186556.11083646797,120608.86269094721,120047.68925935728
2025-05-08,199317.2080604541,205684.0190674352,188670.8612085378,140954.38692291488,185280.71848016637,169403.511988469,167797.08205832716,99420.73855140034,107816.50517250597,187486.86029701974,121449.22330729946,121287.16882848323
2025-05-09,198069.06084843547,204653.60553734828,187725.6783547416,141234.72238507686,184760.6859987815,169793.7490020997,167447.31114338117,98468.8127104526,107948.50522513752,186821.8276044317,121294.496702864,121207.68167601306
2025-05-12,206658.7261956221,211753.77949134554,194238.5612744005,144918.01145150868,189092.9115673866,171004.43311602174,172707.507589329,103188.94354763102,110025.15801096315,192997.00427370754,125302.96802103994,126145.70921361918
2025-05-13,213138.5325276419,217065.42930720013,199110.85786671322,147648.3261448924,193646.78148615995,177173.47773481294,176974.430335629,103761.62181492524,112026.41073538549,197801.67908473362,126130.46468532538,128068.265864892
2025-05-14,215520.49835152042,218962.69744128923,200891.01559972242,148860.85978084808,196144.14097218355,180310.31755171952,176337.0492490145,102806.92796153245,113320.62290561073,198309.92974035736,126291.64322021835,128835.7876236093
2025-05-15,214724.127046211,218153.60684197658,200256.98635582713,147217.43991270816,193932.76799267315,175635.75654044602,176936.99017969824,103716.49049236512,111645.71996794075,198280.89050393022,126908.50098375311,128977.37269263828
2025-05-16,215290.59028762954,218729.11738640766,200785.28386560542,147479.33223147516,194335.62687302302,175775.51759472204,178376.10987714233,105676.42522085628,112137.0542882172,199348.7930092673,127712.34500401084,129538.74028402974
2025-05-19,215217.22448250005,218654.57981474287,200716.86111666285,144670.12172651314,189881.68115702778,169753.03108455453,177809.97281426145,106665.42301687895,109903.22762728263,198998.47590361565,127852.0392756278,129662.93611714736
2025-05-20,214755.80966410183,218185.79548077635,200286.5343421944,145052.68114117303,192328.2717004183,170768.30153775236,177361.78586607103,108395.27518883011,110185.12515902278,198534.35728902614,127422.18107176542,129230.73704359794
2025-05-21,210885.07366209597,214253.23777714692,196676.59102840052,139949.33615755345,183364.20902882432,162725.68397673045,172557.65329582835,105124.16856855665,106515.79545461512,194056.3630996426,125275.00522140764,127434.85498749286
2025-05-22,217601.81744642675,221077.25845401222,202940.79098989267,141282.22890860873,184335.84780430695,165126.50618727016,173454.11789322316,105908.83140551779,107433.96206584865,197650.8125300016,125324.46558726535,127673.31644490338
2025-05-23,215745.70013258074,219191.49604665028,201209.7304672264,140070.99219600536,183380.2313424777,164026.16485512623,173720.89011926108,105092.42023970526,106876.83099244512,196959.83706520504,124469.019426297,126490.96968792386
2025-05-27,220922.74436541522,224451.22576454194,206037.96887042708,138553.09488233595,182903.17917611165,159720.2482592354,175283.07742622198,108023.95342064936,105805.19950715451,200208.5478592189,127056.81556657927,129466.69699802207
2025-05-28,221179.4560456059,224712.03753135388,206277.38447846568,139739.10049426908,184773.4707678453,161848.5570747974,176783.48933460232,111419.885774695,106524.03721048808,201181.75494574214,126321.74779470357,128892.91285544368
2025-05-29,222186.03997974878,225734.6981836205,207216.1493389337,137783.96676155127,183689.04743786564,158233.33382610386,174310.05589927104,109489.85248172146,104967.31629404677,200232.1436904323,126820.36894399858,129146.27720640333
2025-05-30,225057.0901927457,228651.60355427273,209893.76117156807,140781.96065564442,187656.9301706835,161718.5014343676,178102.80839107168,112165.65924825823,107284.67065361976,203704.21767784178,126678.54620047811,128942.59422081555
2025-06-02,229744.67734710706,233414.05879941606,214265.51990090116,141517.6339942152,187954.03556428687,162042.86288143275,177564.35886531728,111989.45340675136,107627.39939913781,205517.7132795597,127392.103103179,129961.00914875446
2025-06-03,232392.44655947285,236104.1170230009,216734.8943970424,142745.23151332547,190942.87435613686,164547.8977741113,180553.01264124736,114558.56542386276,108571.56840369239,208431.5657177428,128118.56386679491,130976.92257370698
2025-06-04,233873.57818800324,237608.9046377718,218116.2340741713,143104.6155890106,190792.6462365129,165013.53981074467,180300.0643766728,115322.89934001901,108957.57499050008,208949.7727536265,128084.1624396545,131342.06620659732
2025-06-05,229511.63157305212,233177.29092023667,214048.1756972609,145353.2358074172,193913.29167020676,168748.37392698324,179252.9973346974,116296.6575240875,110691.35579676228,206394.50174305929,127465.16290126684,130353.45706575671
2025-06-06,231284.97046990885,234978.95280995627,215702.03503834776,147090.4974844287,195690.7050228257,171569.91079433326,182952.2403007948,119650.67978468417,112530.45439383171,209321.54407963814,128774.10660717588,131627.70752639332
2025-06-09,232733.92248411023,236451.04685167962,217053.36321804376,148552.22182867152,196418.92298686443,175326.38521270076,185245.4381532592,123884.35347059154,113394.68459899882,211289.08266810144,128890.16153771452,131821.46030315637
2025-06-10,233874.5318571065,237609.87353846064,218117.1234893629,149592.32795039963,197985.20507330712,176844.52526148089,186816.2803270239,125820.67477515788,114395.92541945142,212702.68106491808,129620.93245693503,132693.3174773419
2025-06-11,235995.5749555397,239764.79300911192,220095.26029525453,150380.2510182071,199165.97189134886,177967.22957728052,189021.2505512339,125385.57855031217,114257.32619660268,214922.44943270218,129251.25679614427,132246.20034961915
2025-06-12,237419.82699530828,241211.7925792194,221423.5526731009,149192.76463150958,196241.45862326366,176849.70893297362,185465.5595028885,125227.0883899571,114311.43911921557,213549.52636614785,129764.93688415659,132556.68993241317
2025-06-13,234775.02255199067,238524.7464766766,218956.94319327612,147429.517692488,198106.7991560965,176782.21901778615,185900.73540129935,124888.44320039125,113032.69480990397,212610.61510535443,128314.17043472709,130892.47789713653
2025-06-16,239440.76973750838,243265.01293455088,223308.3334321051,149010.28058669428,201280.25526482722,178513.74651340308,186503.22152227312,126988.1119772419,114352.45278587485,215067.77419780847,129534.95549498279,132713.1778949913
2025-06-17,237141.10931436243,240928.62334143792,221163.61372912608,149547.12806206616,202122.80315505332,179679.6511794067,183690.7615300125,124240.55666504153,113987.42098090156,212413.38067256258,128428.07028746343,131419.06701670526
2025-06-18,238697.53231276476,242509.9048468935,222615.17198409516,148552.76556118054,200124.83727066734,175964.2135870323,183216.65817881504,123548.32198230452,113102.22632087907,212836.32667468235,128408.71449609094,131396.70509606946
2025-06-20,235795.10715328608,239561.12342284367,219908.29910699435,147853.16034909574,198526.32846254326,174361.01526767615,180765.6223583227,123061.86215120957,111940.18120645988,210118.70190103617,128107.16323916176,130860.18576767601
2025-06-23,239483.46359923005,243308.38868394945,223348.1507744871,149684.47270032106,201060.66085889356,177696.08568870102,183526.28011315473,124143.53714167995,113217.79090682861,213366.5316825493,129372.52648284652,132057.43541820467
2025-06-24,245089.87843983027,249004.3467290652,228576.83073553105,148815.23948668063,204980.85941810237,182545.83025514198,188080.10544577258,127697.76185112026,116261.50197424184,218511.15933365547,130801.72885130362,134076.86087754695
2025-06-25,247185.76079083918,251133.70359584448,230531.5020113821,149014.38630870054,204593.88788697842,181355.54603111563,188843.7494712212,125010.70262902373,115828.44338393146,219889.05694476553,130875.0281024806,134419.62742917734
2025-06-26,250610.97901641493,254613.62790807334,233725.9445218748,151677.44802395132,206563.04520143906,184254.5857763503,190376.43348467196,127430.22179808548,116756.34548095807,222304.8689475848,131898.96942051023,135676.48865390258
2025-06-27,246771.72668904086,250713.05672255,230145.36365508632,152454.13922717827,202974.77235457744,185148.0829400487,191814.09737808365,126903.85577873772,118655.41848759794,221441.45027227374,132554.28601075144,136140.99501753668
2025-06-30,250509.0415700328,254510.06236140453,233630.8751596652,152606.7667027952,209405.28648778875,187103.52120025794,192304.06723835247,130038.56581762148,119361.55670976479,223401.12137722396,133188.05182296966,137022.7824005469
2025-07-01,243105.4447792636,246988.21856244293,226726.09924133518,154237.09523953954,213391.38231225839,190138.6056927439,191882.29868085028,132680.50672628777,119371.47282283356,219854.91366648726,133144.95026692367,135867.75508830344
2025-07-02,245410.4857331794,249330.07462180874,228875.8369592517,155772.1171992646,214598.42451415732,193963.63921527468,195766.57843020905,135589.15471760946,121796.42816980726,223122.47259616465,133748.54498990971,136814.12673023465
2025-07-03,249020.48578439865,252997.73201414137,232242.61153156593,161868.59112986177,222902.9063931396,205201.43914218352,203335.21489959062,139498.2764712129,126261.01645163151,229076.6724167928,134802.6707001209,138160.4053162548
2025-07-07,250085.01823754972,254079.26671380395,233235.4206018765,162991.5562165893,224121.85683632112,206355.23542657073,204651.7474159931,139360.8521279016,125490.68003883962,230307.91018770894,133798.0984764132,137119.6587889284
2025-07-08,250476.8374314475,254477.34387240998,233600.8407903095,163244.88047052524,221773.61321246673,207741.59967823143,202324.2692404036,140584.18224916726,126069.09152488438,229178.69573389503,133724.825831135,137196.65959903636
2025-07-09,255273.78891092166,259350.91016180994,238074.59537107853,165153.90278664354,225857.74162848687,211315.35625512162,207459.56974778458,141921.08198762866,127029.44946124348,234281.68169595924,134526.72762078082,138167.86434334144
2025-07-10,254386.250250688,258449.19612247424,237246.85505229063,161290.86801343216,222382.36097280044,205743.9892342277,206586.16266308425,143384.52236121905,125350.09440954925,233381.24092170704,134906.1144346313,137969.1540424781
2025-07-11,253821.85728459342,257875.78891889864,236720.48833204684,159605.96016907805,219028.47335842947,203039.26292473864,205082.32405381437,144024.26034558145,124272.69000312008,232272.8994327132,134431.89089453022,137658.66445968408
2025-07-14,256587.76404518678,260685.87153193535,239300.04080263822,160272.69193667633,222625.6241440473,205392.22666656467,207524.81263643346,145526.88944623308,125435.92027965374,234921.60428270843,134688.39836480145,138157.93413451672
2025-07-15,258974.0450320953,263110.2651545509,241525.54496749467,160112.25489745027,222276.70837581175,205467.6016662985,210198.12806542328,145478.5269190312,125394.23452570337,237527.11569084227,134112.8462591441,138284.6011493724
2025-07-16,259484.5530909617,263628.9268247396,242001.6573018899,158390.91285538735,221032.00714255054,205419.56347459074,209004.00438894363,143918.0623109057,124049.20258742111,237086.5418092275,134561.2088656176,138426.1862184014
2025-07-17,262657.030614402,266852.07377093565,244960.38763585477,159166.43754360985,221877.2910066929,207461.82254242295,211127.1347680496,144192.50909621577,124285.7601419333,239740.06163717102,135384.68803918516,139546.4350588221
2025-07-18,261770.2866861618,265951.167156705,244133.38850361243,160708.44398599834,223858.00838051524,208515.35006754627,211422.5220228856,145440.4956042873,125361.45369061168,239503.08387006275,135285.5278543806,139412.30901687976
2025-07-21,262289.24597654445,266478.4150377815,244617.38266376106,159783.2285933346,226303.10018090595,205108.69905274367,210191.7640583324,143872.4190238852,124718.6167189077,239043.37922563314,135542.04862760124,140135.12209494962
2025-07-22,257137.07143775412,261243.9522218045,239812.3383470815,160761.54650453798,225321.736559414,206057.5107338697,209338.94120660538,148751.80117396967,125482.24164794924,236210.6603623451,135561.44432782193,139409.82267451755
2025-07-23,261958.31455294418,266142.1981222962,244308.74790299954,162311.12873420236,227790.72779824218,206893.87060826647,211920.3957774009,152170.4840283336,126691.76628878509,239881.51098520544,136714.7302228377,140045.70473365474
2025-07-24,264464.2720912531,268688.17971782165,246645.86535440452,161220.66856635638,227833.14338304446,205088.38921173092,211302.56921233275,151141.77903585398,125840.60884930841,240679.22189936208,136760.00015963538,140343.77776526185
2025-07-25,266246.8936411912,270499.2725190956,248308.38192538463,162772.41319099723,230028.00711264063,207646.15033137027,214405.13177013551,153551.29476523976,127051.82134507518,243257.32155996206,137337.72064604444,140681.58679279193
2025-07-28,267893.1932056964,272171.86605983874,249843.76126985755,164679.11575762008,232502.0919115438,209657.22116852435,216336.85814392325,154251.83221461897,127831.47552134667,245105.23298262985,137303.23940120765,141121.24489342803
2025-07-29,266247.2828156777,270499.6679093067,248308.7448790541,163183.86301268014,229631.88694382942,208176.1703511505,212133.49285170634,150036.7966439243,124574.20900321382,241971.1178940963,136941.07990682614,140902.6590142911
2025-07-30,268978.5571407145,273274.564952681,250855.99829098763,162478.91338048197,226553.59756078594,206671.713514744,208457.26063451203,147840.9309818557,122839.56675950205,241115.58137453982,136768.633773794,141091.43910632972
2025-07-31,274271.79683228687,278652.3459523314,255792.6034283563,166910.30334021896,229494.3907765338,207447.73200003733,211712.42525479948,145856.69802481149,121959.89759541507,245370.613252665,136255.57892440332,140343.77776526185
2025-08-01,267986.38729480177,272266.5486041543,249930.6763626658,159627.14698332536,220302.38577544046,200144.5082847505,205964.87991477025,141166.46637240401,117971.81075253694,239228.42158746303,134022.27977964995,137579.1773072139
2025-08-04,276941.4872489418,281364.67549608776,258282.42217717014,163191.44835606226,224530.3570593328,203038.8602757691,210427.1511271384,142515.90252012876,120403.2464634006,245816.9462074134,136059.4136325965,140117.73285903825
2025-08-05,278098.84367086645,282540.51670833427,259361.80115699163,164313.30862827974,222278.5221858543,200562.62372384267,208309.00848316943,144168.13933525965,118522.26622887251,245093.40195528104,135369.58919161969,139166.40369300675
2025-08-06,282554.9976905951,287067.84247009165,263517.71966975485,166648.4656742894,224394.22109480973,202557.2770806708,210878.04129915952,141535.8054923722,119004.1882673757,248568.38905574722,136406.47427941248,140917.56190784022
2025-08-07,283126.19989410846,287648.16766524635,264050.43685179175,165116.86967396995,220863.40163108276,198689.06597744804,208411.39450680406,143851.3581923682,117696.12501717849,247365.88119193836,136292.22854999182,141394.4696620371
